t_s,t_capture,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4
14.976802,1788213293.595709,38.2482,27.4132,27.4132,21.1720,16.5066,1,0,0
14.984823,1788213293.603728,38.1239,27.9811,27.9811,21.4920,16.8350,1,0,0
14.992906,1788213293.610269,13.7584,27.3678,27.3678,21.8120,17.1632,1,0,0
15.000290,1788213293.620190,38.0873,28.0549,28.0549,22.1320,17.3272,1,0,0
15.008916,1788213293.625199,16.7070,27.6794,27.6794,22.4520,17.6553,1,0,0
15.016479,1788213293.628816,38.1787,27.9339,27.9339,22.7720,17.9868,1,0,0
15.024236,1788213293.640110,16.1458,27.0960,27.0960,23.0920,18.3225,1,0,0
15.032757,1788213293.645125,38.5352,27.4740,27.4740,23.4120,18.6612,1,0,0
15.040490,1788213293.656197,21.1048,27.0310,27.0310,23.7320,19.0018,1,0,0
15.048573,1788213293.661407,38.9320,27.4377,27.4377,24.0520,19.3437,1,0,0
15.057031,1788213293.671191,21.6762,27.0815,27.0815,24.3720,19.6861,1,0,0
15.064408,1788213293.679260,38.9698,27.6972,27.6972,24.6920,20.0286,1,0,0
15.072761,1788213293.687625,38.9491,28.3024,28.3024,25.0120,20.2852,1,0,0
15.080796,1788213293.695672,38.8166,28.8494,28.8494,25.3320,20.6268,1,0,0
15.088862,1788213293.703705,38.9046,29.3731,29.3731,25.6520,20.9676,1,0,0
15.095870,1788213293.712763,38.4488,29.9034,29.9034,25.9720,21.3073,1,0,0
15.104420,1788213293.720322,38.2578,30.3155,30.3155,26.2920,21.6459,1,0,0
15.112968,1788213293.728836,38.1279,30.7472,30.7472,26.6120,21.9833,1,0,0
15.120985,1788213293.737866,38.0475,31.1738,31.1738,26.9320,22.2355,1,0,0
15.129033,1788213293.747918,33.2594,31.3081,31.3081,27.2520,22.5707,1,0,0
15.137114,1788213293.754014,37.8223,31.5695,31.5695,27.5720,22.9046,1,0,0
15.144127,1788213293.764027,42.3489,32.2633,32.2633,27.8920,23.2373,1,0,0
15.152986,1788213293.770886,37.7232,32.5091,32.5091,28.2120,23.5688,1,0,0
15.161090,1788213293.778895,49.6479,33.4094,33.4094,28.5320,23.8992,1,0,0
15.168896,1788213293.787790,37.3823,33.6394,33.6394,28.8520,24.2286,1,0,0
15.176932,1788213293.795820,37.1323,33.8226,33.8226,29.1720,24.5569,1,0,0
15.184112,1788213293.802993,36.8293,33.9640,33.9640,29.4920,24.8026,1,0,0
15.193120,1788213293.811995,36.4823,34.1105,34.1105,29.8120,25.1294,1,0,0
15.200838,1788213293.820162,36.0970,34.2156,34.2156,30.1320,25.4554,1,0,0
15.209414,1788213293.828710,35.7073,34.2977,34.2977,30.4520,25.7806,1,0,0
15.217312,1788213293.828710,35.7073,34.3705,34.3705,30.7720,26.1053,1,0,0
15.225345,1788213293.841396,75.1792,37.6744,37.6744,31.0920,26.4293,1,0,0
15.232976,1788213293.845813,35.0627,37.5970,37.5970,31.4120,26.7528,1,0,0
15.240973,1788213293.855875,89.6565,41.0739,41.0739,31.7320,27.0758,1,0,0
15.248534,1788213293.862886,34.5301,40.7657,40.7657,32.0520,27.3983,1,0,0
15.256557,1788213293.871442,94.8773,43.9290,43.9290,32.3720,27.7206,1,0,0
15.264577,1788213293.879480,34.1037,43.3940,43.3940,32.6920,27.9620,1,0,0
15.272591,1788213293.887483,102.0277,46.6684,46.6684,33.0120,28.2840,1,0,0
15.281157,1788213293.895522,33.3298,45.9313,45.9313,33.3320,28.6095,1,0,0
15.289389,1788213293.903743,106.1481,49.4306,49.4306,33.6520,28.9395,1,0,0
15.296931,1788213293.912290,32.6154,48.4349,48.4349,33.9720,29.2726,1,0,0
15.305422,1788213293.921320,32.1798,47.4383,47.4383,34.2920,29.6081,1,0,0
15.312938,1788213293.928823,31.8112,46.6460,46.6460,34.6120,29.9451,1,0,0
15.320987,1788213293.937893,31.4518,45.7385,45.7385,34.9320,30.2830,1,0,0
15.329516,1788213293.945899,31.1883,44.9765,44.9765,35.2520,30.6213,1,0,0
